disease,disease_id,gene_set,region_id,region,z_score,gene_set_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank,spatially_robust,n_spatial_permutations,donor_median_rank_percentile,donor_rank_iqr,donors_observed
Attention deficit-hyperactivity disorder,adhd,broad,41,Hippocampus L,0.0983927402614981,0.9203079692030797,0.4804519548045195,0.9471767109003384,0.5195480451954805,70,False,10000,0.5003722084367246,0.07189826302729518,6
Attention deficit-hyperactivity disorder,adhd,broad,42,Hippocampus R,-0.19412654294326673,0.9642989189453148,0.5680431956804319,0.9498320756159679,0.43195680431956807,81,False,10000,0.4730168269230769,0.01917067307692305,2
Attention deficit-hyperactivity disorder,adhd,broad,43,ParaHippocampal L,-0.5296294884697211,0.9714437647144376,0.681031896810319,0.9708833627915404,0.31896810318968105,93,False,10000,0.20334987593052112,0.1740694789081886,6
Attention deficit-hyperactivity disorder,adhd,broad,44,ParaHippocampal R,-1.4830080483105412,0.9714437647144376,0.9083091690830917,0.9708833627915404,0.09169083091690833,127,False,10000,0.24867788461538462,0.07944711538461541,2
Attention deficit-hyperactivity disorder,adhd,broad,45,Amygdala L,-0.04795958207305,0.9624077592240777,0.5212478752124787,0.9498320756159679,0.47875212478752127,73,False,10000,0.45161290322580644,0.5692307692307692,5
Attention deficit-hyperactivity disorder,adhd,broad,46,Amygdala R,-0.12320029645155885,0.9642989189453148,0.5325467453254674,0.9498320756159679,0.4674532546745326,75,False,10000,0.29675480769230766,0.2813701923076923,2
Attention deficit-hyperactivity disorder,adhd,broad,47,Calcarine L,0.8137026572436034,0.8906382089063821,0.2216778322167783,0.9062577613206422,0.7783221677832217,33,False,10000,0.5,0.06513647642679904,6
Attention deficit-hyperactivity disorder,adhd,broad,48,Calcarine R,1.3440545686947747,0.7970732338530853,0.12198780121987801,0.8735953990807815,0.8780121987801219,19,False,10000,0.44537259615384617,0.04693509615384617,2
Attention deficit-hyperactivity disorder,adhd,broad,49,Cuneus L,0.8015485590484807,0.8906382089063821,0.20957904209579042,0.9062577613206422,0.7904209579042096,31,False,10000,0.22580645161290322,0.1892641129032258,5
Attention deficit-hyperactivity disorder,adhd,broad,51,Lingual L,0.9204902904290283,0.8778777294684325,0.18118188181181882,0.8735953990807815,0.8188181181881812,27,False,10000,0.5545905707196029,0.30867129342431765,6
Attention deficit-hyperactivity disorder,adhd,broad,52,Lingual R,0.19185334757819913,0.9203079692030797,0.44525547445255476,0.929038439439638,0.5547445255474452,66,False,10000,0.4283052884615385,0.24861778846153842,2
Attention deficit-hyperactivity disorder,adhd,broad,53,Occipital Sup L,1.0232262447114069,0.8778777294684325,0.1416858314168583,0.8735953990807815,0.8583141685831417,22,False,10000,0.6276461693548387,0.6067937732630273,4
Attention deficit-hyperactivity disorder,adhd,broad,55,Occipital Mid L,1.2412273380525436,0.8192022902972861,0.1110888911108889,0.8735953990807815,0.8889111088891111,15,False,10000,0.5514888337468983,0.3988213399503722,6
Attention deficit-hyperactivity disorder,adhd,broad,56,Occipital Mid R,0.006528674652664644,0.9496133719961338,0.5017498250174982,0.9498320756159679,0.4982501749825018,72,False,10000,0.28185096153846156,0.1412259615384615,2
Attention deficit-hyperactivity disorder,adhd,broad,57,Occipital Inf L,1.040027476124379,0.8778777294684325,0.12048795120487951,0.8735953990807815,0.8795120487951205,18,False,10000,0.600420673076923,0.23483929125310177,6
Attention deficit-hyperactivity disorder,adhd,broad,58,Occipital Inf R,-0.7315120246489522,0.9714437647144376,0.7835216478352165,0.9708833627915404,0.2164783521647835,106,False,10000,0.3972956730769231,0.24885817307692315,2
Attention deficit-hyperactivity disorder,adhd,broad,59,Fusiform L,0.5195101330094377,0.8964651921904584,0.2685731426857314,0.9062577613206422,0.7314268573142686,37,False,10000,0.5126550868486353,0.1512794665012407,6
Attention deficit-hyperactivity disorder,adhd,broad,60,Fusiform R,0.26699963809491734,0.8964651921904584,0.40715928407159285,0.9062577613206422,0.5928407159284071,62,False,10000,0.5893629807692308,0.027824519230769118,2
Attention deficit-hyperactivity disorder,adhd,broad,61,Postcentral L,-1.1798058494701382,0.9714437647144376,0.8566143385661434,0.9708833627915404,0.14338566143385656,115,False,10000,0.17830141129032256,0.2018678272332506,6
Attention deficit-hyperactivity disorder,adhd,broad,62,Postcentral R,-1.3999297390700574,0.9714437647144376,0.8902109789021098,0.9708833627915404,0.10978902109789024,122,False,10000,0.21772836538461537,0.0869591346153846,2
Attention deficit-hyperactivity disorder,adhd,broad,63,Parietal Sup L,0.8508700938031769,0.8906382089063821,0.18268173182681732,0.8735953990807815,0.8173182681731826,28,False,10000,0.3466501240694789,0.30670847549627794,6
Attention deficit-hyperactivity disorder,adhd,broad,64,Parietal Sup R,0.3873205410601533,0.8964651921904584,0.36176382361763826,0.9062577613206422,0.6382361763823617,52,False,10000,0.35204326923076923,0.08641826923076923,2
Attention deficit-hyperactivity disorder,adhd,broad,65,Parietal Inf L,0.9061821848145428,0.8778777294684325,0.16008399160083991,0.8735953990807815,0.8399160083991601,24,False,10000,0.5153846153846153,0.35508684863523565,6
Attention deficit-hyperactivity disorder,adhd,broad,66,Parietal Inf R,0.46235619561726443,0.8964651921904584,0.3267673232676732,0.9062577613206422,0.6732326767323268,47,False,10000,0.3524639423076923,0.032151442307692346,2
Attention deficit-hyperactivity disorder,adhd,broad,67,SupraMarginal L,0.6915340466826922,0.8964651921904584,0.2538746125387461,0.9062577613206422,0.7461253874612539,35,False,10000,0.49615384615384617,0.33455334987593055,6
Attention deficit-hyperactivity disorder,adhd,broad,68,SupraMarginal R,1.527793378759958,0.6909166226234519,0.0663933606639336,0.7761723827617238,0.9336066393360664,11,False,10000,0.6241586538461539,0.016466346153846234,2
Attention deficit-hyperactivity disorder,adhd,broad,69,Angular L,1.6553687324512931,0.6909166226234519,0.060693930606939304,0.7761723827617238,0.9393060693930607,9,False,10000,0.8225806451612904,0.09702620967741937,5
Attention deficit-hyperactivity disorder,adhd,broad,70,Angular R,1.5757081808971003,0.6909166226234519,0.0751924807519248,0.7875069635893553,0.9248075192480751,13,False,10000,0.708173076923077,0.14567307692307685,2
Attention deficit-hyperactivity disorder,adhd,broad,71,Precuneus L,0.5764785104929484,0.8964651921904584,0.29187081291870814,0.9062577613206422,0.7081291870812918,40,False,10000,0.5318858560794044,0.20477667493796525,6
Attention deficit-hyperactivity disorder,adhd,broad,72,Precuneus R,1.2829261217166,0.7970732338530853,0.1391860813918608,0.8735953990807815,0.8608139186081392,21,False,10000,0.4296875,0.0703125,2
Attention deficit-hyperactivity disorder,adhd,broad,73,Paracentral Lobule L,-1.5791284987404997,0.979079535655457,0.9238076192380762,0.9708833627915404,0.0761923807619238,130,False,10000,0.08278729838709678,0.07321747053349877,6
Attention deficit-hyperactivity disorder,adhd,broad,74,Paracentral Lobule R,-1.8830518550409479,0.9925807419258074,0.9548045195480452,0.9833061469972406,0.04519548045195476,134,False,10000,0.03870192307692308,0.007451923076923078,2
Attention deficit-hyperactivity disorder,adhd,broad,75,Caudate L,0.45978045081187047,0.8964651921904584,0.32996700329967005,0.9062577613206422,0.67003299670033,48,False,10000,0.7094292803970224,0.22171215880893302,6
Attention deficit-hyperactivity disorder,adhd,broad,76,Caudate R,0.6367275825149337,0.8964651921904584,0.2957704229577042,0.9062577613206422,0.7042295770422957,42,False,10000,0.8013822115384616,0.12169471153846145,2
Attention deficit-hyperactivity disorder,adhd,broad,77,Putamen L,-0.2505741700351828,0.9642989189453148,0.585041495850415,0.9498320756159679,0.414958504149585,85,False,10000,0.4173697270471464,0.15676178660049622,6
Attention deficit-hyperactivity disorder,adhd,broad,78,Putamen R,0.2631163030149483,0.8964651921904584,0.39546045395460455,0.9062577613206422,0.6045395460453955,58,False,10000,0.5853966346153846,0.016165865384615286,2
Attention deficit-hyperactivity disorder,adhd,broad,79,Pallidum L,0.24975121315444132,0.8964651921904584,0.39866013398660133,0.9062577613206422,0.6013398660133986,60,False,10000,0.4903225806451613,0.2428475883995037,6
Attention deficit-hyperactivity disorder,adhd,broad,80,Pallidum R,0.1523075635767129,0.9203079692030797,0.44065593440655937,0.929038439439638,0.5593440655934406,64,False,10000,0.6662259615384616,0.056850961538461475,2
Attention deficit-hyperactivity disorder,adhd,broad,83,Heschl L,-0.051078133728126446,0.9624077592240777,0.5233476652334766,0.9498320756159679,0.47665233476652336,74,False,10000,0.3671875,0.41935483870967744,5
Attention deficit-hyperactivity disorder,adhd,broad,84,Heschl R,-0.575304302688674,0.9714437647144376,0.7323267673232676,0.9708833627915404,0.2676732326767324,99,False,10000,0.07758413461538462,0.008353365384615369,2
Attention deficit-hyperactivity disorder,adhd,broad,85,Temporal Sup L,-1.2079218594045644,0.9714437647144376,0.8829117088291171,0.9708833627915404,0.11708829117088293,119,False,10000,0.45992555831265514,0.37175965415632756,6
Attention deficit-hyperactivity disorder,adhd,broad,86,Temporal Sup R,0.957138710776324,0.8778777294684325,0.1653834616538346,0.8735953990807815,0.8346165383461654,25,False,10000,0.6450721153846154,0.21430288461538471,2
Attention deficit-hyperactivity disorder,adhd,broad,87,Temporal Pole Sup L,-1.0317461867525033,0.9714437647144376,0.8754124587541245,0.9708833627915404,0.12458754124587545,116,False,10000,0.4849158653846154,0.23104354063275434,6
Attention deficit-hyperactivity disorder,adhd,broad,88,Temporal Pole Sup R,-0.8393476275653342,0.9714437647144376,0.8293170682931706,0.9708833627915404,0.17068293170682936,111,False,10000,0.14693509615384615,0.04537259615384617,2
Attention deficit-hyperactivity disorder,adhd,broad,89,Temporal Mid L,0.5816065854097643,0.8964651921904584,0.29727027297270275,0.9062577613206422,0.7027297270272972,43,False,10000,0.5630040322580645,0.11456653225806451,6
Attention deficit-hyperactivity disorder,adhd,broad,90,Temporal Mid R,1.5241873040802745,0.6909166226234519,0.05929407059294071,0.7761723827617238,0.9407059294070593,8,False,10000,0.7667067307692308,0.0948317307692308,2
Attention deficit-hyperactivity disorder,adhd,broad,91,Temporal Pole Mid L,-1.098099193118883,0.9714437647144376,0.8555144485551445,0.9708833627915404,0.14448555144485553,114,False,10000,0.4143920595533499,0.3192307692307692,4
Attention deficit-hyperactivity disorder,adhd,broad,93,Temporal Inf L,-0.22462915869663802,0.9642989189453148,0.5814418558144185,0.9498320756159679,0.41855814418558146,84,False,10000,0.6887096774193548,0.36577136321339954,6
Attention deficit-hyperactivity disorder,adhd,broad,94,Temporal Inf R,1.4666661882379375,0.6909166226234519,0.0674932506749325,0.7761723827617238,0.9325067493250675,12,False,10000,0.7783653846153846,0.09086538461538463,2
Attention deficit-hyperactivity disorder,adhd,broad,95,Cerebellum Crus1 L,-0.8019357509648807,0.9714437647144376,0.8005199480051994,0.9708833627915404,0.19948005199480057,109,False,10000,0.2171875,0.11820913461538463,6
Attention deficit-hyperactivity disorder,adhd,broad,96,Cerebellum Crus1 R,-1.2326678771400321,0.9714437647144376,0.9065093490650935,0.9708833627915404,0.0934906509349065,126,False,10000,0.44771634615384615,0.2445913461538461,2
Attention deficit-hyperactivity disorder,adhd,broad,97,Cerebellum Crus2 L,-0.6372576298930425,0.9714437647144376,0.7051294870512949,0.9708833627915404,0.29487051294870514,96,False,10000,0.22022332506203474,0.12426333746898263,6
Attention deficit-hyperactivity disorder,adhd,broad,98,Cerebellum Crus2 R,-1.452173655471725,0.9714437647144376,0.8936106389361064,0.9708833627915404,0.10638936106389363,124,False,10000,0.21256009615384616,0.07974759615384613,2
Attention deficit-hyperactivity disorder,adhd,broad,101,Cerebellum 4 5 L,-1.8653280377925108,0.9925807419258074,0.9804019598040196,0.9946085683402464,0.019598040195980437,135,False,10000,0.25,0.36544665012406946,6
Attention deficit-hyperactivity disorder,adhd,broad,102,Cerebellum 4 5 R,-0.8369833467991983,0.9714437647144376,0.8526147385261473,0.9708833627915404,0.14738526147385267,113,False,10000,0.378125,0.278125,2
Attention deficit-hyperactivity disorder,adhd,broad,103,Cerebellum 6 L,0.30815549648743384,0.8964651921904584,0.39236076392360764,0.9062577613206422,0.6076392360763924,57,False,10000,0.3959057071960298,0.3731709444789082,6
Attention deficit-hyperactivity disorder,adhd,broad,104,Cerebellum 6 R,-0.4721644361050193,0.9714437647144376,0.7014298570142986,0.9708833627915404,0.2985701429857014,95,False,10000,0.24585336538461539,0.2150841346153846,2
Attention deficit-hyperactivity disorder,adhd,broad,105,Cerebellum 7b L,-0.22240607984298316,0.9642989189453148,0.5760423957604239,0.9498320756159679,0.42395760423957607,83,False,10000,0.3413151364764268,0.3174937965260546,6
Attention deficit-hyperactivity disorder,adhd,broad,106,Cerebellum 7b R,1.5394563419389067,0.6909166226234519,0.058694130586941305,0.7761723827617238,0.9413058694130587,7,False,10000,0.8644831730769231,0.018329326923076983,2
Attention deficit-hyperactivity disorder,adhd,broad,107,Cerebellum 8 L,-1.233856085892606,0.9714437647144376,0.8186181381861813,0.9708833627915404,0.18138186181381866,110,False,10000,0.24057071960297766,0.06643920595533495,6
Attention deficit-hyperactivity disorder,adhd,broad,108,Cerebellum 8 R,-0.14515140393730233,0.9642989189453148,0.5460453954604539,0.9498320756159679,0.45395460453954606,77,False,10000,0.5134014423076922,0.27121394230769236,2
Attention deficit-hyperactivity disorder,adhd,broad,109,Cerebellum 9 L,-0.7781870190097357,0.9714437647144376,0.7617238276172382,0.9708833627915404,0.23827617238276178,101,False,10000,0.0546875,0.42307692307692313,5
Attention deficit-hyperactivity disorder,adhd,broad,110,Cerebellum 9 R,-1.1677490703992777,0.9714437647144376,0.8769123087691231,0.9708833627915404,0.12308769123087693,118,False,10000,0.12818509615384616,0.035877403846153844,2
Attention deficit-hyperactivity disorder,adhd,broad,111,Cerebellum 10 L,-0.5913164456520892,0.9714437647144376,0.7165283471652835,0.9708833627915404,0.28347165283471654,98,False,10000,0.20967741935483872,0.23759305210918114,3
Attention deficit-hyperactivity disorder,adhd,broad,118,Vermis 8,-0.3168951067390894,0.9714437647144376,0.5608439156084392,0.9498320756159679,0.43915608439156084,79,False,10000,0.703125,0.3153846153846154,3
Attention deficit-hyperactivity disorder,adhd,broad,119,Vermis 9,0.903457719365183,0.8778777294684325,0.21097890210978903,0.9062577613206422,0.789021097890211,32,False,10000,0.9384615384615385,0.1596153846153846,4
Attention deficit-hyperactivity disorder,adhd,broad,121,Thal AV L,1.8683757734757314,0.6909166226234519,0.0198980101989801,0.7761723827617238,0.9801019898010199,3,False,10000,0.7692307692307693,0.22717121588089328,4
Attention deficit-hyperactivity disorder,adhd,broad,122,Thal AV R,1.5844959893189237,0.6909166226234519,0.0532946705329467,0.7761723827617238,0.9467053294670533,6,False,10000,0.8563701923076923,0.02824519230769229,2
Attention deficit-hyperactivity disorder,adhd,broad,125,Thal VA L,-0.2458867139459382,0.9642989189453148,0.6056394360563944,0.9708833627915404,0.39436056394360564,86,False,10000,0.7461538461538462,0.30769230769230765,5
