disease,disease_id,gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes,effective_domain_size,service_adjusted_p
Amyotrophic lateral sclerosis,als,stringent,WP,WP4868,Type I interferon induction and signaling during SARS CoV 2 infection,1,7,25,86.68,0.011482062118142247,0.027194352532631513,TBK1,15169,0.027857629423671613
Amyotrophic lateral sclerosis,als,stringent,WP,WP3858,Toll like receptor signaling related to MyD88,1,7,26,83.34615384615384,0.011938984038716275,0.027194352532631513,TBK1,15169,0.027857629423671613
Amyotrophic lateral sclerosis,als,stringent,WP,WP4880,Host pathogen interaction of human coronaviruses interferon induction,1,7,29,74.72413793103448,0.01330866378258956,0.028718695530851154,TBK1,15169,0.02941915151940823
Amyotrophic lateral sclerosis,als,stringent,WP,WP1533,Vitamin B12 metabolism,1,7,33,65.66666666666667,0.015132371630257675,0.031021361842028233,SOD1,15169,0.031777980423540735
Amyotrophic lateral sclerosis,als,stringent,WP,WP2447,Amyotrophic lateral sclerosis ALS ,1,7,36,60.19444444444444,0.01649825574775877,0.03221088026943379,SOD1,15169,0.03299651149551752
Amyotrophic lateral sclerosis,als,stringent,WP,WP28,Selenium metabolism and selenoproteins,1,7,41,52.853658536585364,0.018771121157140913,0.0349825439746717,GPX3,15169,0.03583577675454164
Amyotrophic lateral sclerosis,als,stringent,WP,WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,1,7,44,49.24999999999999,0.02013267815296256,0.035888687142237606,TBK1,15169,0.036764020974974984
Amyotrophic lateral sclerosis,als,stringent,WP,WP3286,Copper homeostasis,1,7,46,47.108695652173914,0.021039482871776666,0.03594244990595181,SOD1,15169,0.036819095025608845
Amyotrophic lateral sclerosis,als,stringent,WP,WP4655,Cytosolic DNA sensing pathway,1,7,48,45.145833333333336,0.02194556818981398,0.03599073183129493,TBK1,15169,0.03686855455888784
Amyotrophic lateral sclerosis,als,stringent,WP,WP3865,Novel intracellular components of RIG I like receptor pathway,1,7,50,43.34,0.022850934582742767,0.03603416607278667,TBK1,15169,0.036913048172122966
Amyotrophic lateral sclerosis,als,stringent,WP,WP2324,AGE RAGE pathway,1,7,60,36.11666666666667,0.027366999301540774,0.03932835957907395,SOD1,15169,0.04028758786149026
Amyotrophic lateral sclerosis,als,stringent,WP,WP3303,RAC1 PAK1 p38 MMP2 pathway,1,7,61,35.52459016393442,0.02781762019007669,0.03932835957907395,TNIP1,15169,0.04028758786149026
Amyotrophic lateral sclerosis,als,stringent,WP,WP3680,Physico chemical features and toxicity associated pathways,1,7,61,35.52459016393442,0.02781762019007669,0.03932835957907395,SOD1,15169,0.04028758786149026
Amyotrophic lateral sclerosis,als,stringent,WP,WP75,Toll like receptor signaling,1,7,64,33.859375,0.02916840933352463,0.039863492755817,TBK1,15169,0.04083577306693428
Amyotrophic lateral sclerosis,als,stringent,WP,WP4216,Chromosomal and microsatellite instability in colorectal cancer ,1,7,70,30.95714285714286,0.031865162098295326,0.042144246646132526,TBK1,15169,0.043172155100916314
Amyotrophic lateral sclerosis,als,stringent,WP,WP231,TNF alpha signaling,1,7,81,26.75308641975308,0.03679253507655977,0.0471404355668422,TBK1,15169,0.04829020228798485
Amyotrophic lateral sclerosis,als,stringent,WP,WP1449,Regulation of toll like receptor signaling,1,7,97,22.34020618556701,0.04392124410948768,0.05249071239964188,TBK1,15169,0.05377097367768195
Amyotrophic lateral sclerosis,als,stringent,WP,WP4630,Measles virus infection,1,7,98,22.112244897959183,0.04436528280980838,0.05249071239964188,TBK1,15169,0.05377097367768195
Amyotrophic lateral sclerosis,als,stringent,WP,WP2884,NRF2 pathway,1,7,99,21.88888888888889,0.0448091447314016,0.05249071239964188,GPX3,15169,0.05377097367768195
Amyotrophic lateral sclerosis,als,stringent,WP,WP5426,HDAC6 interactions in the central nervous system,1,7,104,20.83653846153846,0.047025804710749124,0.053557166476130943,SOD1,15169,0.054863438829207585
Amyotrophic lateral sclerosis,als,stringent,WP,WP702,Metapathway biotransformation Phase I and II,1,7,108,20.064814814814813,0.048795956655534926,0.054071195212890055,GPX3,15169,0.05539000485222897
Amyotrophic lateral sclerosis,als,stringent,WP,WP4217,Ebola virus infection in host,1,7,111,19.52252252252252,0.0501217203837191,0.054078698308749555,TBK1,15169,0.05539769095042637
Amyotrophic lateral sclerosis,als,stringent,WP,WP4666,Hepatitis B infection,1,7,125,17.336,0.05628769718669657,0.05917424576037332,TBK1,15169,0.06061752004721157
Amyotrophic lateral sclerosis,als,stringent,WP,WP5115,Network map of SARS CoV 2 signaling,1,7,179,12.106145251396647,0.07975050250314415,0.08174426506572276,TBK1,15169,0.08373802762830129
Amyotrophic lateral sclerosis,als,stringent,WP,WP2882,Nuclear receptors meta pathway,1,7,223,9.717488789237668,0.09849692419205829,0.09849692419205829,GPX3,15169,0.10089928819674282
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0032253,dense core granule localization,2,22,21,65.66666666666666,0.00041468926224261845,0.1032847012215594,KIF5A;UNC13A,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0008090,retrograde axonal transport,2,22,21,65.66666666666666,0.00041468926224261845,0.1032847012215594,SOD1;KIF5A,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0032252,secretory granule localization,2,22,23,59.95652173913044,0.0004987248527560406,0.1032847012215594,KIF5A;UNC13A,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1903409,reactive oxygen species biosynthetic process,2,22,37,37.27027027027027,0.001296809882265454,0.1032847012215594,SOD1;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0042743,hydrogen peroxide metabolic process,2,22,39,35.35897435897436,0.0014403168391109926,0.1032847012215594,SOD1;GPX3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0072593,reactive oxygen species metabolic process,3,22,170,12.167647058823528,0.001820815406866558,0.1032847012215594,SOD1;GPX3;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0008089,anterograde axonal transport,2,22,44,31.34090909090909,0.0018307361255396224,0.1032847012215594,SOD1;KIF5A,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0001895,retina homeostasis,2,22,45,30.644444444444446,0.0019142067260029913,0.1032847012215594,SOD1;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0009636,response to toxic substance,3,22,178,11.620786516853931,0.002076192434309016,0.1032847012215594,SOD1;GPX3;SCFD1,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:2000379,positive regulation of reactive oxygen species metabolic process,2,22,47,29.340425531914892,0.0020864955609113797,0.1032847012215594,SOD1;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:2000785,regulation of autophagosome assembly,2,22,47,29.340425531914892,0.0020864955609113797,0.1032847012215594,C9orf72;SCFD1,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0051452,intracellular pH reduction,2,22,47,29.340425531914892,0.0020864955609113797,0.1032847012215594,SLC9A8;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0016241,regulation of macroautophagy,3,22,180,11.491666666666667,0.0021433467067931886,0.1032847012215594,TBK1;C9orf72;SCFD1,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0007283,spermatogenesis,4,22,393,7.017811704834606,0.0022416157589748467,0.1032847012215594,SOD1;SLC9A8;SPATA2;RNF114,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0048232,male gamete generation,4,22,402,6.8606965174129355,0.002433956827016425,0.1032847012215594,SOD1;SLC9A8;SPATA2;RNF114,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",2,22,51,27.03921568627451,0.002452327664911054,0.1032847012215594,ERGIC1;SCFD1,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0042110,T cell activation,4,22,412,6.694174757281554,0.00266078098155369,0.1032847012215594,SOD1;TBK1;FCHO1;SH3RF1,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0099504,synaptic vesicle cycle,3,22,195,10.607692307692307,0.0026904842575804187,0.1032847012215594,C9orf72;UNC13A;CLCN3,15169,0.10386810100574406
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0044088,regulation of vacuole organization,2,22,58,23.77586206896552,0.0031599196093720174,0.11138428935941815,C9orf72;SCFD1,15169,0.1087012345623973
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0098930,axonal transport,2,22,63,21.88888888888889,0.003717084869229709,0.11138428935941815,SOD1;KIF5A,15169,0.1091379788877568
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0099003,vesicle-mediated transport in synapse,3,22,228,9.07236842105263,0.004178963355193051,0.11138428935941815,C9orf72;UNC13A;CLCN3,15169,0.1091379788877568
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0030217,T cell differentiation,3,22,230,8.993478260869564,0.004282362390108951,0.11138428935941815,SOD1;TBK1;SH3RF1,15169,0.1091379788877568
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0051453,regulation of intracellular pH,2,22,69,19.985507246376812,0.00444166193147847,0.11138428935941815,SLC9A8;CLCN3,15169,0.1091379788877568
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0070647,protein modification by small protein conjugation or removal,5,22,798,4.320175438596491,0.004956021003662169,0.11138428935941815,TNIP1;G2E3;SPATA2;RNF114;SH3RF1,15169,0.10933402905043882
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0030641,regulation of cellular pH,2,22,73,18.89041095890411,0.004958171084845479,0.11138428935941815,SLC9A8;CLCN3,15169,0.10933402905043882
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0098869,cellular oxidant detoxification,2,22,73,18.89041095890411,0.004958171084845479,0.11138428935941815,SOD1;GPX3,15169,0.10933402905043882
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0008088,axo-dendritic transport,2,22,75,18.386666666666667,0.005226351412567912,0.11138428935941815,SOD1;KIF5A,15169,0.1096259076782536
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",2,22,75,18.386666666666667,0.005226351412567912,0.11138428935941815,TBK1;SH3RF1,15169,0.1096259076782536
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0043687,post-translational protein modification,5,22,839,4.109058402860548,0.006126211784239382,0.11138428935941815,TNIP1;G2E3;SPATA2;RNF114;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0006885,regulation of pH,2,22,82,16.817073170731707,0.0062164638944224885,0.11138428935941815,SLC9A8;CLCN3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0050727,regulation of inflammatory response,3,22,264,7.8352272727272725,0.0062836113504016805,0.11138428935941815,SOD1;TNIP1;SPATA2,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0007276,gamete generation,4,22,525,5.253333333333333,0.006317472111396314,0.11138428935941815,SOD1;SLC9A8;SPATA2;RNF114,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0050863,regulation of T cell activation,3,22,269,7.689591078066914,0.006617782533670088,0.11138428935941815,SOD1;FCHO1;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0016239,positive regulation of macroautophagy,2,22,87,15.850574712643677,0.006972077516744273,0.11138428935941815,TBK1;C9orf72,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1902177,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1,22,5,137.9,0.0072315784024887765,0.11138428935941815,SOD1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0060087,relaxation of vascular associated smooth muscle,1,22,5,137.9,0.0072315784024887765,0.11138428935941815,SOD1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0031554,regulation of termination of DNA-templated transcription,1,22,5,137.9,0.0072315784024887765,0.11138428935941815,SCAF4,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0045794,negative regulation of cell volume,1,22,5,137.9,0.0072315784024887765,0.11138428935941815,CLCN3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1990049,retrograde neuronal dense core vesicle transport,1,22,5,137.9,0.0072315784024887765,0.11138428935941815,KIF5A,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0016579,protein deubiquitination,2,22,90,15.322222222222223,0.007444530056412416,0.11138428935941815,TNIP1;SPATA2,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1990748,cellular detoxification,2,22,91,15.153846153846153,0.00760516799301029,0.11138428935941815,SOD1;GPX3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1903432,regulation of TORC1 signaling,2,22,93,14.827956989247314,0.007931147673264279,0.11138428935941815,TBK1;C9orf72,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",2,22,94,14.670212765957446,0.008096480504468477,0.11138428935941815,TBK1;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0035249,"synaptic transmission, glutamatergic",2,22,95,14.515789473684212,0.008263369402441137,0.11138428935941815,UNC13A;CLCN3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1904417,positive regulation of xenophagy,1,22,6,114.91666666666667,0.008671891332793792,0.11138428935941815,TBK1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1904415,regulation of xenophagy,1,22,6,114.91666666666667,0.008671891332793792,0.11138428935941815,TBK1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0046632,alpha-beta T cell differentiation,2,22,98,14.071428571428571,0.008773328192652084,0.11138428935941815,TBK1;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0006897,endocytosis,4,22,579,4.763385146804836,0.008885187830811058,0.11138428935941815,SOD1;FCHO1;C9orf72;CLCN3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0097237,cellular response to toxic substance,2,22,99,13.92929292929293,0.008946397096214285,0.11138428935941815,SOD1;GPX3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0046649,lymphocyte activation,4,22,591,4.666666666666667,0.009536982503171702,0.11138428935941815,SOD1;TBK1;FCHO1;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0006954,inflammatory response,4,22,595,4.635294117647058,0.009761073521460625,0.11138428935941815,SOD1;TBK1;TNIP1;SPATA2,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0030098,lymphocyte differentiation,3,22,313,6.6086261980830665,0.010020284360987798,0.11138428935941815,SOD1;TBK1;SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0031347,regulation of defense response,4,22,600,4.596666666666667,0.010046040576722653,0.11138428935941815,SOD1;TBK1;TNIP1;SPATA2,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0099011,neuronal dense core vesicle exocytosis,1,22,7,98.5,0.010110209501406767,0.11138428935941815,UNC13A,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0035740,"CD8-positive, alpha-beta T cell proliferation",1,22,7,98.5,0.010110209501406767,0.11138428935941815,SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0032847,regulation of cellular pH reduction,1,22,7,98.5,0.010110209501406767,0.11138428935941815,SLC9A8,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:2000564,"regulation of CD8-positive, alpha-beta T cell proliferation",1,22,7,98.5,0.010110209501406767,0.11138428935941815,SH3RF1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0098971,anterograde dendritic transport of neurotransmitter receptor complex,1,22,7,98.5,0.010110209501406767,0.11138428935941815,KIF5A,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:1904515,positive regulation of TORC2 signaling,1,22,7,98.5,0.010110209501406767,0.11138428935941815,TBK1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0038202,TORC1 signaling,2,22,106,13.009433962264152,0.010200585472495081,0.11138428935941815,TBK1;C9orf72,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0000045,autophagosome assembly,2,22,107,12.88785046728972,0.01038580370697217,0.11138428935941815,C9orf72;SCFD1,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,2,22,107,12.88785046728972,0.01038580370697217,0.11138428935941815,SOD1;CLCN3,15169,0.11164738984995076
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0070646,protein modification by small protein removal,2,22,109,12.65137614678899,0.010760733093284916,0.11138428935941815,TNIP1;SPATA2,15169,0.11424975876821022
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0098754,detoxification,2,22,110,12.536363636363635,0.010950435604959794,0.11138428935941815,SOD1;GPX3,15169,0.11484603195445639
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0061470,T follicular helper cell differentiation,1,22,8,86.18750000000001,0.011546535539592298,0.11138428935941815,TBK1,15169,0.11595694238568392
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0044557,relaxation of smooth muscle,1,22,8,86.18750000000001,0.011546535539592298,0.11138428935941815,SOD1,15169,0.11595694238568392
Amyotrophic lateral sclerosis,als,broad,GO:BP,GO:0032287,peripheral nervous system myelin maintenance,1,22,8,86.18750000000001,0.011546535539592298,0.11138428935941815,SOD1,15169,0.11595694238568392
