disease,disease_id,gene_set,region,region_id,score,number_of_genes,analysis_scale
Major depressive disorder,major_depression,broad,Rectus L,23,0.5128181123216154,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Rectus R,24,0.543365917189193,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCmed L,25,0.523618873395485,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCmed R,26,0.5372783748435552,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCant L,27,0.5239454628161903,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCant R,28,0.5303409759775174,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCpost L,29,0.5000549937268004,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFCpost R,30,0.5330702915309753,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFClat L,31,0.4747815802525346,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,OFClat R,32,0.5258491010272951,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Insula L,33,0.5192307985672434,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Insula R,34,0.5176754398798334,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cingulate Mid L,37,0.5021317645977855,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cingulate Mid R,38,0.4921931693181628,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cingulate Post L,39,0.5191684159914506,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Hippocampus L,41,0.5214110145773272,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Hippocampus R,42,0.5126431694155473,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ParaHippocampal L,43,0.5313344067451841,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ParaHippocampal R,44,0.5307812811060286,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Amygdala L,45,0.530945328977121,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Amygdala R,46,0.4767937288350397,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Calcarine L,47,0.5097114719531637,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Calcarine R,48,0.49386769820856574,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cuneus L,49,0.5089420655092548,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Lingual L,51,0.5106766546022526,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Lingual R,52,0.4981579896074223,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Occipital Sup L,53,0.5145997849476346,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Occipital Mid L,55,0.5079795918452517,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Occipital Mid R,56,0.5023459919466818,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Occipital Inf L,57,0.5144046452849297,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Occipital Inf R,58,0.4954901727891254,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Fusiform L,59,0.5111125492273494,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Fusiform R,60,0.502804014115677,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Postcentral L,61,0.49044095252145403,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Postcentral R,62,0.4830974158993248,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Parietal Sup L,63,0.5064921141745474,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Parietal Sup R,64,0.46210727757687303,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Parietal Inf L,65,0.5012979577738763,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Parietal Inf R,66,0.4902797451167325,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,SupraMarginal L,67,0.47106319234393945,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,SupraMarginal R,68,0.4741076060032917,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Angular L,69,0.5127734569018738,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Angular R,70,0.48884939634779284,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Precuneus L,71,0.5033790569258082,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Precuneus R,72,0.48286464573825527,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Paracentral Lobule L,73,0.4704315346847306,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Paracentral Lobule R,74,0.48365979632529266,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Caudate L,75,0.5229585686831069,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Caudate R,76,0.5234744948585576,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Putamen L,77,0.49964771311623546,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Putamen R,78,0.5232798634093357,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Pallidum L,79,0.5021033014672548,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Pallidum R,80,0.49673680062084974,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Heschl L,83,0.5216716136714289,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Heschl R,84,0.4816855483456319,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Sup L,85,0.5065449536468485,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Sup R,86,0.4987228317247741,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Pole Sup L,87,0.5219789138330198,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Pole Sup R,88,0.5358328938197642,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Mid L,89,0.48825654604832697,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Mid R,90,0.5060277914869206,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Pole Mid L,91,0.5177359671105736,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Inf L,93,0.5039636425521887,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Temporal Inf R,94,0.510791474388937,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum Crus1 L,95,0.4824316255190425,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum Crus1 R,96,0.5293343091197515,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum Crus2 L,97,0.49135504813598563,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum Crus2 R,98,0.523549868823759,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 4 5 L,101,0.5220746282804386,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 4 5 R,102,0.5294308159562224,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 6 L,103,0.5071205630789309,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 6 R,104,0.4832901928456945,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 7b L,105,0.486360724054235,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 7b R,106,0.5299892685420852,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 8 L,107,0.48656863791026644,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 8 R,108,0.51058335358022,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 9 L,109,0.47665939859039597,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 9 R,110,0.4721166998792125,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Cerebellum 10 L,111,0.5261098060306384,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Vermis 8,118,0.5353146926397154,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Vermis 9,119,0.5070513924769507,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal AV L,121,0.5368662018623583,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal AV R,122,0.4953521152275481,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal VA L,125,0.5107827173521504,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal VL L,127,0.491941658580997,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal VL R,128,0.5012375695780799,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal VPL L,129,0.48678730276237653,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal VPL R,130,0.494953746120289,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal IL L,131,0.5279047965532618,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal MDm L,135,0.4509936850474806,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal MDm R,136,0.4996928356492174,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal MDl L,137,0.471508595876666,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal LGN L,139,0.5198404579629122,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal LGN R,140,0.5073693743300642,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal MGN L,141,0.5239235876814329,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuI L,143,0.5235168232861336,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuI R,144,0.5205374343818692,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuM L,145,0.5139659314402086,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuM R,146,0.48558228330304154,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuA L,147,0.5233677525225389,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Thal PuA R,148,0.4798993998499526,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ACC pre L,153,0.49839319358442596,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ACC pre R,154,0.5451254614875743,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ACC sup L,155,0.4765219106494971,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,ACC sup R,156,0.5243015726246972,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,N Acc L,157,0.5181227169257053,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,N Acc R,158,0.5504537790005531,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,SN pc L,161,0.47590717465114074,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,SN pr L,163,0.49230791749217345,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,SN pr R,164,0.4967996090645246,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Red N L,165,0.4760424150794416,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Red N R,166,0.4990066602781668,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,LC L,167,0.4671828363031008,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,LC R,168,0.44455571293537943,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Raphe D,169,0.4802867307681098,145,raw_scale_analysis
Major depressive disorder,major_depression,broad,Raphe M,170,0.45821027107712664,145,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Precentral L,1,0.4795460702672927,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Precentral R,2,0.4743132210979846,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Sup 2 L,3,0.49696846201514466,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Sup 2 R,4,0.5048706348744431,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Mid 2 L,5,0.5150985772745752,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Mid 2 R,6,0.49866973041824253,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Oper L,7,0.4677747870334804,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Oper R,8,0.4601857461574477,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Tri L,9,0.5162630607032233,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Tri R,10,0.5042501979829278,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Orb 2 L,11,0.5222464873673773,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Inf Orb 2 R,12,0.4717983870423365,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Rolandic Oper L,13,0.5274366317133409,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Rolandic Oper R,14,0.5100325901715518,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Supp Motor Area L,15,0.47329882236942555,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Supp Motor Area R,16,0.4875138711365059,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Olfactory L,17,0.47855738547344384,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Olfactory R,18,0.45891367558312035,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Sup Medial L,19,0.5099929107126461,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Sup Medial R,20,0.5131526285391471,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Med Orb L,21,0.521851528243486,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Frontal Med Orb R,22,0.5534375851378077,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Rectus L,23,0.505017489404873,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Rectus R,24,0.5413078750843893,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCmed L,25,0.5156620798421236,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCmed R,26,0.5322898794202245,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCant L,27,0.5222846601398764,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCant R,28,0.5329222374153334,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCpost L,29,0.48563716031515947,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFCpost R,30,0.5353187618656885,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFClat L,31,0.4729734113234457,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,OFClat R,32,0.5311921641191237,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Insula L,33,0.5252108733618206,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Insula R,34,0.5132505459495489,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Cingulate Mid L,37,0.5087617432772658,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Cingulate Mid R,38,0.481361114205379,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Cingulate Post L,39,0.5248752260841149,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Hippocampus L,41,0.5339108751966049,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Hippocampus R,42,0.5160817735837229,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,ParaHippocampal L,43,0.5305231346169196,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,ParaHippocampal R,44,0.5400073888551986,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Amygdala L,45,0.5429465011055913,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Amygdala R,46,0.5043262593386981,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Calcarine L,47,0.5077176243369762,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Calcarine R,48,0.5020304740614325,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Cuneus L,49,0.5260110223753085,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Lingual L,51,0.5020404972796689,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Lingual R,52,0.5069145096009127,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Occipital Sup L,53,0.5349751825593186,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Occipital Mid L,55,0.5195490996931291,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Occipital Mid R,56,0.517634189577781,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Occipital Inf L,57,0.513066492911223,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Occipital Inf R,58,0.5002222698842116,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Fusiform L,59,0.517917366666185,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Fusiform R,60,0.5025020738859913,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Postcentral L,61,0.49117505226208164,37,raw_scale_analysis
Major depressive disorder,major_depression,stringent,Postcentral R,62,0.48599126869304327,37,raw_scale_analysis
